ZIP	Name	Rate
550259021	State, Chisago	7.375
550259026	State, Anoka Transit	7.125
550259027	State, Chisago	7.375
550259064	State, Chisago	7.375
550259096	State, Washington Transit	7.375
550259345	State, Washington Transit	7.375
550259346	State, Anoka Transit	7.125
550259347	State, Washington Transit	7.375
550259366	State, Washington Transit	7.375
550259367	State, Anoka Transit	7.125
550259368	State, Washington Transit	7.375
550259375	State, Washington Transit	7.375
550259376	State, Chisago	7.375
550259377	State, Washington Transit	7.375
550259387	State, Washington Transit	7.375
550259400	State, Anoka Transit	7.125
550259488	State, Anoka Transit	7.125
550259489	State, Washington Transit	7.375
550259490	State, Anoka Transit	7.125
550259499	State, Anoka Transit	7.125
550259500	State, Washington Transit	7.375
550259527	State, Washington Transit	7.375
550259528	State, Anoka Transit	7.125
550259529	State, Washington Transit	7.375
550259587	State, Washington Transit	7.375
550259588	State, Anoka Transit	7.125
550259589	State, Washington Transit	7.375
550259691	State, Washington Transit	7.375
550259692	State, Anoka Transit	7.125
550259693	State, Anoka Transit	7.125
550259694	State, Washington Transit	7.375
550259815	State, Washington Transit	7.375
550259816	State, Anoka Transit	7.125
550259817	State, Anoka Transit	7.125
550259821	State, Washington Transit	7.375
550259999	State, Washington Transit	7.375
550260001	State, Goodhue	7.375
550275131	State, Goodhue	7.375
550275200	State, Wabasha	7.375
550275202	State, Wabasha	7.375
550275203	State, Goodhue	7.375
550275204	State, Wabasha	7.375
550275205	State, Wabasha	7.375
550275206	State, Goodhue	7.375
550275207	State, Wabasha	7.375
550275212	State, Wabasha	7.375
550275213	State, Goodhue	7.375
550275214	State, Wabasha	7.375
550276000	State, Goodhue	7.375
550278631	State, Goodhue	7.375
550278632	State, Wabasha	7.375
550278635	State, Wabasha	7.375
550278636	State, Goodhue	7.375
550278732	State, Goodhue	7.375
550278900	State, Wabasha	7.375
550278905	State, Wabasha	7.375
550279000	State, Goodhue	7.375
550279999	State, Goodhue	7.375
550290001	State, Isanti County	7.375
550299999	State, Isanti County	7.375
550300011	State, Kanabec County Transit	7.375
550300154	State, Kanabec County Transit	7.375
550302100	State, Pine	7.375
550302169	State, Pine	7.375
550302200	State, Kanabec County Transit	7.375
550302201	State, Pine	7.375
550302202	State, Kanabec County Transit	7.375
550302600	State, Kanabec County Transit	7.375
550303100	State, Pine	7.375
550304503	State, Pine	7.375
550304504	State, Kanabec County Transit	7.375
550304505	State, Kanabec County Transit	7.375
550304506	State, Pine	7.375
550309660	State, Pine	7.375
550309687	State, Kanabec County Transit	7.375
550309688	State, Kanabec County Transit	7.375
550309694	State, Pine	7.375
550309700	State, Kanabec County Transit	7.375
550309999	State, Kanabec County Transit	7.375
550310001	State, Dakota Transit	7.125
550319999	State, Dakota Transit	7.125
550320001	State, Chisago	7.375
550324800	State, Chisago	7.375
550325100	State, Isanti County	7.375
550325105	State, Isanti County	7.375
550325106	State, Chisago	7.375
550325107	State, Isanti County	7.375
550325109	State, Isanti County	7.375
550325200	State, Chisago	7.375
550329999	State, Chisago	7.375
550330001	State, Dakota Transit	7.125
550330014	State, Dakota Transit	7.125
550330015	State, Washington Transit	7.375
550330016	State, Dakota Transit	7.125
550331237	State, Dakota Transit	7.125
550331238	State, Washington Transit	7.375
550331239	State, Dakota Transit	7.125
550333164	State, Dakota Transit	7.125
550333165	State, Washington Transit	7.375
550333167	State, Washington Transit	7.375
550333168	State, Dakota Transit	7.125
550333475	State, Dakota Transit	7.125
550333476	State, Washington Transit	7.375
550333477	State, Dakota Transit	7.125
550334201	State, Dakota Transit	7.125
550334400	State, Washington Transit	7.375
550334403	State, Washington Transit	7.375
550334404	State, Dakota Transit	7.125
550334406	State, Dakota Transit	7.125
550334407	State, Washington Transit	7.375
550334409	State, Washington Transit	7.375
550334500	State, Dakota Transit	7.125
550334509	State, Dakota Transit	7.125
550334510	State, Washington Transit	7.375
550334511	State, Dakota Transit	7.125
550336506	State, Dakota Transit	7.125
550337000	State, Washington Transit	7.375
550337300	State, Dakota Transit	7.125
550338200	State, Dakota Transit	7.125
550338201	State, Washington Transit	7.375
550338202	State, Dakota Transit	7.125
550338214	State, Dakota Transit	7.125
550338215	State, Washington Transit	7.375
550338217	State, Washington Transit	7.375
550338218	State, Dakota Transit	7.125
550338301	State, Dakota Transit	7.125
550338400	State, Washington Transit	7.375
550338441	State, Washington Transit	7.375
550338500	State, Dakota Transit	7.125
550338526	State, Dakota Transit	7.125
550338527	State, Washington Transit	7.375
550338530	State, Washington Transit	7.375
550338531	State, Dakota Transit	7.125
550338640	State, Dakota Transit	7.125
550338641	State, Goodhue	7.375
550338642	State, Dakota Transit	7.125
550338646	State, Dakota Transit	7.125
550338647	State, Washington Transit	7.375
550338648	State, Dakota Transit	7.125
550338657	State, Dakota Transit	7.125
550338658	State, Washington Transit	7.375
550338660	State, Dakota Transit	7.125
550338664	State, Dakota Transit	7.125
550338665	State, Washington Transit	7.375
550338666	State, Dakota Transit	7.125
550338667	State, Dakota Transit	7.125
550338668	State, Washington Transit	7.375
550338669	State, Dakota Transit	7.125
550338729	State, Dakota Transit	7.125
550338730	State, Goodhue	7.375
550338731	State, Dakota Transit	7.125
550338745	State, Dakota Transit	7.125
550338746	State, Goodhue	7.375
550338747	State, Goodhue	7.375
550338748	State, Dakota Transit	7.125
550338759	State, Dakota Transit	7.125
550338760	State, Washington Transit	7.375
550338762	State, Washington Transit	7.375
550338801	State, Dakota Transit	7.125
550338827	State, Dakota Transit	7.125
550338900	State, Washington Transit	7.375
550338909	State, Washington Transit	7.375
550338910	State, Dakota Transit	7.125
550339049	State, Dakota Transit	7.125
550339050	State, Washington Transit	7.375
550339051	State, Washington Transit	7.375
550339052	State, Dakota Transit	7.125
550339059	State, Dakota Transit	7.125
550339061	State, Washington Transit	7.375
550339063	State, Washington Transit	7.375
550339064	State, Dakota Transit	7.125
550339065	State, Dakota Transit	7.125
550339066	State, Washington Transit	7.375
550339067	State, Dakota Transit	7.125
550339068	State, Dakota Transit	7.125
550339069	State, Washington Transit	7.375
550339118	State, Washington Transit	7.375
550339120	State, Dakota Transit	7.125
550339121	State, Dakota Transit	7.125
550339122	State, Washington Transit	7.375
550339153	State, Washington Transit	7.375
550339154	State, Dakota Transit	7.125
550339155	State, Washington Transit	7.375
550339169	State, Washington Transit	7.375
550339170	State, Dakota Transit	7.125
550339171	State, Washington Transit	7.375
550339176	State, Washington Transit	7.375
550339177	State, Dakota Transit	7.125
550339178	State, Washington Transit	7.375
550339179	State, Dakota Transit	7.125
550339180	State, Washington Transit	7.375
550339181	State, Dakota Transit	7.125
550339182	State, Washington Transit	7.375
550339183	State, Dakota Transit	7.125
550339184	State, Washington Transit	7.375
550339196	State, Washington Transit	7.375
550339197	State, Dakota Transit	7.125
550339199	State, Washington Transit	7.375
550339200	State, Dakota Transit	7.125
550339211	State, Dakota Transit	7.125
550339212	State, Washington Transit	7.375
550339213	State, Dakota Transit	7.125
550339400	State, Dakota Transit	7.125
550339401	State, Washington Transit	7.375
550339499	State, Washington Transit	7.375
550339500	State, Dakota Transit	7.125
550339655	State, Dakota Transit	7.125
550339656	State, Goodhue	7.375
550339658	State, Dakota Transit	7.125
550339690	State, Dakota Transit	7.125
550339691	State, Goodhue	7.375
550339694	State, Goodhue	7.375
550339695	State, Dakota Transit	7.125
550339701	State, Dakota Transit	7.125
550339703	State, Goodhue	7.375
550339704	State, Dakota Transit	7.125
550339707	State, Dakota Transit	7.125
550339708	State, Washington Transit	7.375
550339709	State, Dakota Transit	7.125
550339712	State, Dakota Transit	7.125
550339714	State, Washington Transit	7.375
550339715	State, Dakota Transit	7.125
550339716	State, Washington Transit	7.375
550339735	State, Washington Transit	7.375
550339736	State, Dakota Transit	7.125
550339737	State, Washington Transit	7.375
550339738	State, Washington Transit	7.375
550339739	State, Dakota Transit	7.125
550339746	State, Dakota Transit	7.125
550339747	State, Washington Transit	7.375
550339748	State, Washington Transit	7.375
550339749	State, Dakota Transit	7.125
550339999	State, Dakota Transit	7.125
550367501	State, Pine	7.375
550374739	State, Pine	7.375
550374740	State	6.875
550374741	State, Pine	7.375
550374774	State, Pine	7.375
550374775	State	6.875
550374776	State, Pine	7.375
550374850	State, Pine	7.375
550374851	State, Kanabec County Transit	7.375
550374852	State, Pine	7.375
550378766	State, Pine	7.375
550379127	State, Kanabec County Transit	7.375
550379136	State, Pine	7.375
550379600	State, Pine	7.375
550379601	State, Kanabec County Transit	7.375
550379605	State, Kanabec County Transit	7.375
550379612	State, Pine	7.375
550379619	State, Pine	7.375
550379621	State, Kanabec County Transit	7.375
550379636	State, Kanabec County Transit	7.375
550379637	State, Pine	7.375
550379638	State, Pine	7.375
550379639	State, Kanabec County Transit	7.375
550379640	State, Kanabec County Transit	7.375
550379772	State, Pine	7.375
550379999	State, Pine	7.375
550380001	State, Washington Transit	7.375
550382002	State, Washington Transit	7.375
550382003	State, Anoka Transit	7.125
550382004	State, Washington Transit	7.375
550382005	State, Washington Transit	7.375
550382100	State, Anoka Transit	7.125
550382200	State, Washington Transit	7.375
550382215	State, Washington Transit	7.375
550382216	State, Anoka Transit	7.125
550382217	State, Washington Transit	7.375
550383315	State, Washington Transit	7.375
550383316	State, Anoka Transit	7.125
550383326	State, Anoka Transit	7.125
550383327	State, Washington Transit	7.375
550383328	State, Anoka Transit	7.125
550383339	State, Anoka Transit	7.125
550383340	State, Washington Transit	7.375
550383344	State, Washington Transit	7.375
550383400	State, Anoka Transit	7.125
550383401	State, Anoka Transit	7.125
550383500	State, Washington Transit	7.375
550383535	State, Washington Transit	7.375
550383536	State, Anoka Transit	7.125
550383800	State, Washington Transit	7.375
550384001	State, Washington Transit	7.375
550384100	State, Anoka Transit	7.125
550384105	State, Anoka Transit	7.125
550384400	State, Washington Transit	7.375
550384417	State, Washington Transit	7.375
550384418	State, Anoka Transit	7.125
550384420	State, Anoka Transit	7.125
550384421	State, Washington Transit	7.375
550384422	State, Anoka Transit	7.125
550384423	State, Anoka Transit	7.125
550384424	State, Washington Transit	7.375
550384426	State, Washington Transit	7.375
550384427	State, Anoka Transit	7.125
550384428	State, Anoka Transit	7.125
550384429	State, Washington Transit	7.375
550384499	State, Washington Transit	7.375
550384500	State, Anoka Transit	7.125
550384501	State, Anoka Transit	7.125
550384502	State, Washington Transit	7.375
550384540	State, Washington Transit	7.375
550384541	State, Anoka Transit	7.125
550384551	State, Anoka Transit	7.125
550384552	State, Washington Transit	7.375
550384556	State, Washington Transit	7.375
550384557	State, Anoka Transit	7.125
550384558	State, Anoka Transit	7.125
550384559	State, Washington Transit	7.375
550384599	State, Washington Transit	7.375
550384600	State, Anoka Transit	7.125
550384618	State, Anoka Transit	7.125
550384619	State, Washington Transit	7.375
550384626	State, Washington Transit	7.375
550384627	State, Anoka Transit	7.125
550384628	State, Washington Transit	7.375
550384633	State, Washington Transit	7.375
550384634	State, Anoka Transit	7.125
550384635	State, Washington Transit	7.375
550384637	State, Washington Transit	7.375
550384638	State, Anoka Transit	7.125
550384639	State, Washington Transit	7.375
550384640	State, Washington Transit	7.375
550384641	State, Anoka Transit	7.125
550384642	State, Washington Transit	7.375
550384663	State, Washington Transit	7.375
550384664	State, Anoka Transit	7.125
550384665	State, Anoka Transit	7.125
550384666	State, Washington Transit	7.375
550384667	State, Washington Transit	7.375
550384668	State, Anoka Transit	7.125
550384672	State, Anoka Transit	7.125
550384673	State, Washington Transit	7.375
550384674	State, Anoka Transit	7.125
550384686	State, Anoka Transit	7.125
550384687	State, Washington Transit	7.375
550384688	State, Anoka Transit	7.125
550384699	State, Anoka Transit	7.125
550384700	State, Washington Transit	7.375
